smiles,name,sources,n_sources
O=c1c2ccccc2c(=O)c2cc3c(=O)c4ccccc4c(=O)c3cc12,,local|unified,2
O=c1c2ccccc2nc(S)n1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,local|unified,2
O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,,local|unified,2
O=c1c2cccnc2sn1-c1ccccc1,,local|unified,2
O=c1cc(-c2ccc(Br)c(O)c2)oc2ccccc12,,local|unified,2
O=c1cc(-c2ccc(Br)cc2)oc2ccccc12,,local|unified,2
O=c1cc(-c2ccc(Br)cc2O)oc2ccccc12,,local|unified,2
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,,local|pyrfume|unified,3
O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12,,local|unified,2
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,,local|unified,2
O=c1cc(CO)occ1O,,local|unified,2
O=c1cc(F)n(C2OC(CO)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1cc(N2CCNCC2)oc2c(-c3cccc(O)c3)cccc12,,local|unified,2
O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12,,local|unified,2
O=c1cc(N2CCNCC2)oc2c(-c3ccccc3O)cccc12,,local|unified,2
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,,local|unified,2
O=c1cc(O)[nH]c(=O)[nH]1,,local|unified,2
O=c1cc(O)[nH]cc1Cl,,local|unified,2
O=c1cc(O)c2c(O)c(OC3OC(CO)C(O)C(O)C3O)c(-c3ccc(O)c(O)c3)oc-2c1O,,local|unified,2
O=c1cc(O)c2c(O)cc(-c3ccccc3)oc-2c1O,,local|unified,2
O=c1cc(O)n(C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,,local|unified,2
O=c1cc(O)oc(C=Cc2ccc(O)c(O)c2)c1,,local|unified,2
O=c1cc2c(O)ccc(O)c(O)c-2c(O)c1O,,local|unified,2
O=c1cc2c3c4c(cc(O)c(O)c4oc2=O)c(O)oc-3c1O,,local|unified,2
O=c1cc2cc(O)cc(O)c(O)c-2c(O)c1O,,local|unified,2
O=c1cc2cccc(O)c(O)c-2c(O)c1O,,local|unified,2
O=c1cc2oc(-c3cc(O)c(O)c(O)c3)c(O)c(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3cc(O)c(O)c(O)c3)c(OC3OC(CO)C(O)C(O)C3O)c(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3cc(O)c(O)cc3O)c(OC3OC(CO)C(O)C(O)C3O)c(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3ccc(O)c(O)c3)c(O)c(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3ccc(O)c(O)c3)c(OC3OC(CO)C(O)C(O)C3O)c(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3ccc(O)c(O)c3)cc(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3ccc(O)cc3)c(O)c(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3ccc(O)cc3)c(OC3OC(CO)C(O)C(O)C3O)c(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3ccc(O)cc3)cc(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3ccc(O)cc3O)c(O)c(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3cccc(O)c3)cc(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3cccc(O)c3)cc(O)c-2cc1O,,local|unified,2
O=c1cc2oc(-c3ccccc3)cc(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3ccccc3)cc(O)c-2c(O)c1O,,local|unified,2
O=c1cc2oc(-c3ccccc3)cc(O)c-2cc1O,,local|unified,2
O=c1cc2oc(-c3ccccc3O)cc(O)c-2c(O)c1,,local|unified,2
O=c1cc2oc(-c3ccccc3O)cc(O)c-2cc1O,,local|unified,2
O=c1cc2oc(O)ccc-2cc1OC1OC(CO)C(O)C(O)C1O,,local|unified,2
O=c1cc2occ(-c3ccc(O)cc3)c(O)c-2c(O)c1,,local|unified,2
O=c1cc[nH]c(=O)[nH]1,,local|unified,2
O=c1ccc2c(O)c(-c3ccc(O)cc3)coc-2c1,,local|unified,2
O=c1ccc2c([nH]1)CCCC2NCCCCCCCCCCCCNC1CCCc2[nH]c(=O)ccc21,,local|unified,2
O=c1ccc2c([nH]1)CCCC2NCCCCCCCCCCNC1CCCc2[nH]c(=O)ccc21,,local|unified,2
O=c1ccc2ccc(O)oc-2c1,,local|unified,2
O=c1ccc2ccc(O)oc-2c1O,,local|unified,2
O=c1cccc[nH]1,,local|pyrfume|unified,3
O=c1ccn(C2CC(F)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(CO)C3OC32)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(C(O)CO)C(O)C3O)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OCC(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCC3OCNC(O)C3O)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1ccnc(S)[nH]1,,local|unified,2
O=c1cnn(C2OC(CO)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1cnn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,,local|unified,2
O=c1n(CCCN2CCN(c3cc(Cl)ccc3O)CC2)nc2ccccn12,,local|unified,2
O=c1n(CCCN2CCN(c3cc(O)cc(Cl)c3)CC2)nc2ccccn12,,local|unified,2
O=c1n(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)nc2ccccn12,,local|unified,2
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,,local|unified,2
O=c1nc(O)[nH]c2c(C3NC(COP(=O)(O)O)C(O)C3O)c[nH]c12,,local|unified,2
O=c1nc(O)[nH]c2c(C3OC(CO)C(O)C3O)[nH]nc12,,local|unified,2
O=c1nc(O)[nH]c2nc[nH]c12,,local|unified,2
O=c1nc(O)nc2[nH][nH]cc1-2,,local|unified,2
O=c1nc(S)ccn1C1CC(O)C(CO)O1,,local|unified,2
O=c1nc2[nH][nH]cc-2c(=O)[nH]1,,local|unified,2
O=c1nc[nH]c2c(C3NC(CO)C(O)C3O)c[nH]c12,,local|unified,2
O=c1nc[nH]c2c(C3NC(COP(=O)(O)O)C(O)C3O)c(O)[nH]c12,,local|unified,2
O=c1nc[nH]c2c(C3NC(COP(=O)(O)O)C(O)C3O)c[nH]c12,,local|unified,2
O=c1nc[nH]c2c(C3OC(CO)C(O)C3O)[nH]nc12,,local|unified,2
O=c1nc[nH]c2c(C3OC(CO)C(O)C3O)c[nH]c12,,local|unified,2
O=c1nc[nH]c2c1ncn2C1CC(O)C(CO)O1,,local|unified,2
O=c1nc[nH]c2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,,local|unified,2
O=c1nc[nH]c2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,,local|unified,2
O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,,local|unified,2
O=c1nc[nH]c2c1ncn2C1OC(CO)C(O)C1O,,local|unified,2
O=c1nc[nH]c2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,,local|unified,2
O=c1nc[nH]c2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,,local|unified,2
O=c1nc[nH]c2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],,local|unified,2
O=c1nc[nH]c2nc(O)[nH]c12,,local|unified,2
O=c1nc[nH]c2nc[nH]c12,,local|unified,2
O=c1ncnc2[nH][nH]c(O)c1-2,,local|unified,2
O=c1ncnc2[nH][nH]cc1-2,,local|unified,2
O=c1oc(Cl)c(Cl)c2ccccc12,,local|unified,2
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,,local|unified,2
O=c1occcc1O,,local|pyrfume|unified,3
O=c1onc2cnc3ccccc3n12,,local|unified,2
O=c1onc2n1-c1cc(Br)ccc1OC2,,local|unified,2
OB(O)c1cc2ccccc2s1,,local|unified,2
OC(=Cc1ccccc1)C(O)O,,local|unified,2
OC(CBr)C(O)C(O)C(O)CBr,,local|unified,2
OC(CCCN1CCC(n2c(S)nc3ccccc32)CC1)c1ccc(F)cc1,,local|unified,2
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,,local|unified,2
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,,local|unified,2
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,,local|unified,2
OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,,local|unified,2
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,,local|unified,2
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,,local|unified,2
OC(COc1ccc(C2CCCCC2)cc1)CN1CCN(c2ccccn2)CC1,,local|unified,2
OC(Cc1ccccc1)c1ccccc1,,local|pyrfume|unified,3
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,,local|unified,2
OC(O)C(Cl)(Cl)Cl,,local|unified,2
OC(O)C(O)c1ccccc1,,local|unified,2
OC(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,,local|unified,2
OC(O)C1=NCCCC1,,local|unified,2
OC(O)C1CCCCN1,,local|unified,2
OC(O)C1OC(O)C(O)C(O)C1O,,local|unified,2
OC(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,,local|unified,2
OC(O)CCc1c[nH]c2ccccc12,,local|unified,2
OC(O)COc1cc(Cl)c(Cl)cc1Cl,,local|unified,2
OC(O)Cc1c[nH]c2ccccc12,,local|unified,2
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,,local|unified,2
OC(c1ccccc1)c1ccccc1,,local|pyrfume|unified,3
OC(c1ccccc1)c1nc2ccccc2[nH]1,,local|unified,2
OC/C=C/c1ccccc1,,local|pyrfume|unified,3
OC/C=C\c1ccccc1,,local|pyrfume|unified,3
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,local|unified,2
OC12CCCCCCC3CCN4CCCC(CCCCCCC5CCN(CCC1)C2O5)C4O3,,local|unified,2
OC1C(C2CCCC2)CCC1C1CCCC1,,local|pyrfume|unified,3
OC1C(O)C(O)C(O)C(O)C1O,,local|unified,2
OC1C(O)C(O)C2OC2C1O,,local|unified,2
OC1C2CCCCC2C(=[OH+])C2CCCCC21,,local|unified,2
OC1C2CCCCC2[C+]([OH2+])C2CCCCC21,,local|unified,2
OC1C=C(Cl)C(Cl)C=C1Cl,,local|unified,2
OC1C=C(Cl)C(O)C=C1Cl,,local|unified,2
OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,,local|unified,2
OC1C=CC=CC1O,,local|unified,2
OC1C=Cc2ccccc2C1O,,local|unified,2
OC1CC(O)(C(O)O)CC(O)C1O,,local|unified,2
OC1CCC2C(CCC3C4CCCC4CCC23)C1,,local|unified,2
OC1CCCC1,,local|pyrfume|unified,3
OC1CCCCC1,,local|pyrfume|unified,3
OC1CCCCC1N1CCC(c2ccccc2)CC1,,local|unified,2
OC1CCCCCCCCCCC1,,local|pyrfume|unified,3
OC1CCCN1CC#CCN1CCCC1,,local|unified,2
OC1CN2CCC(O)C2C(O)C1O,,local|unified,2
OC1CN2CCCC(O)C2C1O,,local|unified,2
OC1CN2Cc3c(ccc(Cl)c3Cl)NC2=N1,,local|unified,2
OC1COC(Cc2ccccc2)OC1,,local|pyrfume|unified,3
OC1COC(O)C(O)C1O,,local|pyrfume|unified,3
OC1CSC(c2ccccc2Cl)c2cc(Cl)ccc2N1,,local|unified,2
OC1Cc2c(cc3ccc4cccc5ccc2c3c45)C(O)C1O,,local|unified,2
OC1Cc2c(ccc3cc4ccccc4cc23)C(O)C1O,,local|unified,2
OC1Cc2cc3c(ccc4ccccc43)cc2C(O)C1O,,local|unified,2
OC1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,,local|unified,2
OC1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,,local|unified,2
OC1Nc2ccccc2C1=Cc1ccc[nH]1,,local|unified,2
OC1OC(=CBr)CCC1c1cccc2ccccc12,,local|unified,2
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,,local|unified,2
OCC(O)/C(O)=C/c1ccccc1,,local|pyrfume|unified,3
OCC(O)C(O)=Cc1ccccc1,,local|unified,2
OCC(O)C(O)C(O)C(O)C(O)O,,local|unified,2
OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,,local|unified,2
OCC(O)C(O)C(O)C(S)CO,,local|unified,2
OCC(O)C(O)C(O)CO,,local|unified,2
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,,local|unified,2
OCC(O)C(O)CO,,local|unified,2
OCC(O)C1NCC(O)C1O,,local|unified,2
OCC(O)CF,,local|unified,2
OCC(O)CN1CCN(c2ccc(O)cc2)CC1,,local|unified,2
OCC(O)CN1CCN(c2cccc(O)c2)CC1,,local|unified,2
OCC(O)CN1CCN(c2ccccc2)CC1,,local|unified,2
OCC(O)CN1CCN(c2ccccc2O)CC1,,local|unified,2
OCC(S)CS,,local|pyrfume|unified,3
OCC1(O)COC(O)(CO)CO1,,local|unified,2
OCC1(O)OCC(O)C(O)C1O,,local|unified,2
OCC1C(O)C(O)C(O)c2c(O)n[nH][n+]21,,local|unified,2
OCC1C(O)C(O)C(O)c2cn[nH][n+]21,,local|unified,2
OCC1C(O)C(O)C(O)c2nnnn21,,local|unified,2
OCC1CC2C3CCC(C3)C2C1,,local|pyrfume|unified,3
OCC1CC2CC1C1CCC(CO)C21,,local|pyrfume|unified,3
OCC1CCC2C3CCC(C3)C12,,local|pyrfume|unified,3
OCC1COC(Cc2ccccc2)O1,,local|pyrfume|unified,3
OCC1N=C(NO)C(O)C(O)C1O,,local|unified,2
OCC1NC(CO)C(O)C1O,,local|unified,2
OCC1NCC(O)C(O)C1O,,local|unified,2
OCC1NCC(O)C1O,,local|unified,2
OCC1OC(CO)C(O)C1O,,local|unified,2
OCC1OC(O)(CO)C(O)C1O,,local|unified,2
OCC1OC(O)C(Cl)C(O)C1O,,local|unified,2
OCC1OC(O)C(O)C(O)C1O,,local|unified,2
OCC1OC(O)CC(O)C1O,,local|unified,2
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,,local|unified,2
OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,,local|unified,2
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,,local|unified,2
OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,,local|unified,2
OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,,local|unified,2
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,,local|unified,2
OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,,local|unified,2
OCC1OC(Sc2ccc(N(O)O)cc2)C(O)C(O)C1O,,local|unified,2
OCC1OC(n2c(O)nc3c(NC4CCCC4)nc(Cl)nc32)C(O)C1O,,local|unified,2
OCC1OC(n2c(O)nc3c(Nc4ccccc4)ncnc32)C(O)C1O,,local|unified,2
OCC1OC(n2c(O)nc3c(S)ncnc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(NC4CCCC4)nc(Cl)nc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(NC4CCCC4)ncnc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(NC4CCCCC4)ncnc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(NCCc4ccccc4)ncnc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(NCc4ccco4)ncnc32)C(O)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(NCc4ccco4)ncnc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(Nc4cccc(O)c4)ncnc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(Nc4ccccc4)ncnc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(Nc4ccccc4O)ncnc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(S)nc(O)nc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c(S)ncnc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c2NC=NCC3O)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3c2NC=NCC3O)CC1O,,local|unified,2
OCC1OC(n2cnc3c2ncn2ccnc32)C(O)C1O,,local|unified,2
OCC1OC(n2cnc3cc(Cl)c(Cl)cc32)C(O)C1O,,local|unified,2
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,,local|unified,2
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,,local|unified,2
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC9C(CO)OC(OC1C(O)C2O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,,local|pyrfume|unified,3
OCC1OC2OCC3OC(OC4C(O)C(CO)OC(OCC5OC(OC(C1O)C2O)C(O)C(O)C5O)C4O)C(O)C(O)C3O,,local|unified,2
OCC1OCC(O)C1O,,local|unified,2
OCCC1CCCCC1,,local|pyrfume|unified,3
OCCCCC1=CCCC1,,local|pyrfume|unified,3
OCCCCCCCc1ccccc1,,local|pyrfume|unified,3
OCCCCc1ccccc1,,local|pyrfume|unified,3
OCCCOCCCO,,local|pyrfume|unified,3
OCCCl,,local|unified,2
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,,local|unified,2
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,local|unified,2
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,,local|unified,2
OCCNCCO,,local|pyrfume|unified,3
OCCNCc1ccccc1,,local|unified,2
OCCNc1ncnc2c1nc1ccccn12,,local|unified,2
OCCO,,local|unified,2
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,local|unified,2
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,,local|unified,2
OCCOCCO,,local|pyrfume|unified,3
OCCOCCOCCOCCOCCOCCOCCOCCOCCO,,local|unified,2
OCCOCc1ccccc1,,local|pyrfume|unified,3
OCCOc1ccccc1,,local|pyrfume|unified,3
OCCS,,local|pyrfume|unified,3
OCCSCCO,,local|unified,2
OCCc1ccc(O)cc1,,local|pyrfume|unified,3
OC[C@@H](O)C(O)[C@@H](O)CO,,local|pyrfume|unified,3
OC[C@H]1OC(O[C@H]2[C@H](O)[C@@H](O)C(O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,,local|unified,2
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,,local|pyrfume|unified,3
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,,local|pyrfume|unified,3
OCc1c(O)ccc(C(O)CNCCCCCCOCCCCc2ccccc2)c1O,,local|unified,2
OCc1c(O)cccc1OC1OC(CO)C(O)C(O)C1O,,local|unified,2
OCc1c[nH]c2ccccc12,,local|unified,2
OCc1cc(C(O)CNCCCCCCOCCCCc2cccc(O)c2)ccc1O,,local|unified,2
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,,local|unified,2
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2O)ccc1O,,local|unified,2
OCc1cc(O)ccc1OC1OC(CO)C(O)C(O)C1O,,local|unified,2
OCc1cc2c3ccccc3nc-2c[nH]1,,local|unified,2
OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1,,local|unified,2
OCc1ccc(O)cc1,,local|pyrfume|unified,3
OCc1ccc(O)cc1OC1OC(CO)C(O)C(O)C1O,,local|unified,2
OCc1ccc2c(c1)OCO2,,local|pyrfume|unified,3
OCc1cccc(O)c1,,local|unified,2
OCc1cccc(OC2OC(CO)C(O)C(O)C2O)c1,,local|unified,2
OCc1ccccc1O,,local|unified,2
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,,local|unified,2
OCc1cccs1,,local|pyrfume|unified,3
OCc1cnc[nH]1,,local|unified,2
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,,local|unified,2
ON=Cc1cc[n+](CCC[n+]2ccc(C=NO)cc2)cc1,,local|unified,2
ON=Cc1cc[n+](CCC[n+]2ccc(C=NO)cc2)cc1.[Br-].[Br-],,local|unified,2
ON=Cc1cccnc1,,local|unified,2
ONc1ccc2c(c1)Cc1ccccc1-2,,local|unified,2
OO,,local|unified,2
OP(O)(O)=[Se],,local|unified,2
O[As](O)O,,local|unified,2
O[B-]1(O)OO[B-](O)(O)OO1.[Na+].[Na+],,local|pyrfume|unified,3
O[Si](CCCN1CCCCC1)(c1ccc(F)cc1)C1CCCCC1,,local|unified,2
O[Si](CCCN1CCCCC1)(c1ccccc1)C1CCCCC1,,local|unified,2
Oc1[nH]c(O)c2c3c(c4c(c12)=c1ccccc1=N4)N=c1ccccc1=3,,local|unified,2
Oc1c(Br)cc(Br)c2cccnc12,,local|unified,2
Oc1c(Br)cc(Br)cc1Br,,local|unified,2
Oc1c(Br)cc(Br)cc1Oc1ccc(Br)cc1Br,,local|unified,2
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,local|unified,2
Oc1c(Cl)c(Cl)cc(Cl)c1OCC#CI,,local|unified,2
Oc1c(Cl)c(Cl)cc(OCC#CI)c1Cl,,local|unified,2
Oc1c(Cl)c(O)c(Cc2c(O)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,,local|unified,2
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,,local|unified,2
Oc1c(Cl)cc(Cl)c2cccnc12,,local|unified,2
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,,local|unified,2
Oc1c(Cl)ccc(Oc2ccc(Cl)cc2Cl)c1O,,local|unified,2
Oc1c(I)cc(Cl)c2cccnc12,,local|unified,2
Oc1c(I)cc(I)c2cccnc12,,local|unified,2
Oc1c(O)c(Cl)c2c(c1O)C(c1ccccc1)CNCC2,,local|unified,2
Oc1cc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)cc1Cl,,local|unified,2
Oc1cc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)ccc1F,,local|unified,2
Oc1cc(Cl)c(NC2=NCCN2)c2nsnc12,,local|unified,2
Oc1cc(Cl)c(O)cc1Cl,,local|unified,2
Oc1cc(Cl)c2cccnc2c1O,,local|unified,2
Oc1cc(Cl)cc(Cl)c1C(Cn1ccnc1)OCc1ccsc1Cl,,local|unified,2
Oc1cc(Cl)cc(N2CCNCC2)c1,,local|unified,2
Oc1cc(Cl)cc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)c1,,local|unified,2
Oc1cc(Cl)cc(O)c1Oc1ccc(Cl)cc1Cl,,local|unified,2
Oc1cc(Cl)ccc1Cl,,local|unified,2
Oc1cc(Cl)ccc1Cn1c(CN2CCCC2)nc2ccccc21,,local|unified,2
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,local|unified,2
Oc1cc(Cn2c(CN3CCCC3)nc3ccccc32)ccc1Cl,,local|unified,2
Oc1cc(F)ccc1C(c1ccccc1)(c1ccccc1F)n1ccnc1,,local|unified,2
Oc1cc(F)ccc1[Si](O)(CCCN1CCCCC1)C1CCCCC1,,local|unified,2
Oc1cc(O)c(Cc2cc(Cl)ccc2O)cc1Cl,,local|unified,2
Oc1cc(O)c(Cl)c(O)c1,,local|unified,2
Oc1cc(O)c(Cl)cc1O,,local|unified,2
Oc1cc(O)c(O)c(O)c1,,local|unified,2
Oc1cc(O)c(O)c(O)c1O,,local|unified,2
Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,,local|unified,2
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,,local|unified,2
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2O,,local|unified,2
Oc1cc(O)c2ncccc2c1Cl,,local|unified,2
Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,,local|unified,2
Oc1cc(O)cc(O)c1,,local|unified,2
Oc1cc(Oc2ccc(Cl)cc2Cl)c(O)cc1Cl,,local|unified,2
Oc1cc([Si](O)(CCCN2CCCCC2)C2CCCCC2)ccc1F,,local|unified,2
Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1,,local|unified,2
